movieId,title,genres,clean_title,year,year_display,genres_list,genres_clean,user_tags,tmdbId,imdbId,avg_rating,vote_count,corpus
168,First Knight (1995),Action|Drama|Romance,First Knight,1995.0,(1995),"['Action', 'Drama', 'Romance']",action drama romance,,6520,113071,3.08,54,first knight action drama romance  1995
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,Free Willy 2: The Adventure Home,1995.0,(1995),"['Adventure', 'Children', 'Drama']",adventure children drama,,9073,113114,2.4,10,free willy 2: the adventure home adventure children drama  1995
170,Hackers (1995),Action|Adventure|Crime|Thriller,Hackers,1995.0,(1995),"['Action', 'Adventure', 'Crime', 'Thriller']",action adventure crime thriller,,10428,113243,3.23,35,hackers action adventure crime thriller  1995
171,Jeffrey (1995),Comedy|Drama,Jeffrey,1995.0,(1995),"['Comedy', 'Drama']",comedy drama,,17447,113464,3.83,6,jeffrey comedy drama  1995
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,Johnny Mnemonic,1995.0,(1995),"['Action', 'Sci-Fi', 'Thriller']",action scifi thriller,,9886,113481,2.68,53,johnny mnemonic action scifi thriller  1995
173,Judge Dredd (1995),Action|Crime|Sci-Fi,Judge Dredd,1995.0,(1995),"['Action', 'Crime', 'Sci-Fi']",action crime scifi,,9482,113492,2.67,62,judge dredd action crime scifi  1995
174,Jury Duty (1995),Comedy,Jury Duty,1995.0,(1995),['Comedy'],comedy,,19326,113500,2.7,10,jury duty comedy  1995
175,Kids (1995),Drama,Kids,1995.0,(1995),['Drama'],drama,controversial new york city nudity (full frontal),9344,113540,3.98,20,kids drama controversial new york city nudity (full frontal) 1995
176,Living in Oblivion (1995),Comedy,Living in Oblivion,1995.0,(1995),['Comedy'],comedy,,9071,113677,4.31,13,living in oblivion comedy  1995
177,Lord of Illusions (1995),Horror,Lord of Illusions,1995.0,(1995),['Horror'],horror,,8973,113690,2.75,8,lord of illusions horror  1995
178,Love & Human Remains (1993),Comedy|Drama,Love & Human Remains,1993.0,(1993),"['Comedy', 'Drama']",comedy drama,,15730,107447,1.0,1,love & human remains comedy drama  1993
179,Mad Love (1995),Drama|Romance,Mad Love,1995.0,(1995),"['Drama', 'Romance']",drama romance,,47608,113729,1.5,2,mad love drama romance  1995
180,Mallrats (1995),Comedy|Romance,Mallrats,1995.0,(1995),"['Comedy', 'Romance']",comedy romance,,2293,113749,3.4,36,mallrats comedy romance  1995
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,Mighty Morphin Power Rangers: The Movie,1995.0,(1995),"['Action', 'Children']",action children,,9070,113820,2.26,17,mighty morphin power rangers: the movie action children  1995
183,Mute Witness (1994),Comedy|Horror|Thriller,Mute Witness,1994.0,(1994),"['Comedy', 'Horror', 'Thriller']",comedy horror thriller,,48787,110604,3.5,2,mute witness comedy horror thriller  1994
184,Nadja (1994),Drama,Nadja,1994.0,(1994),['Drama'],drama,,34574,110620,3.5,2,nadja drama  1994
185,"Net, The (1995)",Action|Crime|Thriller,"Net, The",1995.0,(1995),"['Action', 'Crime', 'Thriller']",action crime thriller,computers,1642,113957,3.04,112,"net, the action crime thriller computers 1995"
186,Nine Months (1995),Comedy|Romance,Nine Months,1995.0,(1995),"['Comedy', 'Romance']",comedy romance,,11472,113986,2.82,48,nine months comedy romance  1995
187,Party Girl (1995),Comedy,Party Girl,1995.0,(1995),['Comedy'],comedy,,36196,114095,4.12,4,party girl comedy  1995
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,"Prophecy, The",1995.0,(1995),"['Fantasy', 'Horror', 'Mystery']",fantasy horror mystery,,11980,114194,3.46,12,"prophecy, the fantasy horror mystery  1995"
189,Reckless (1995),Comedy|Fantasy,Reckless,1995.0,(1995),"['Comedy', 'Fantasy']",comedy fantasy,,58372,114241,3.0,1,reckless comedy fantasy  1995
190,Safe (1995),Thriller,Safe,1995.0,(1995),['Thriller'],thriller,,32646,114323,2.8,5,safe thriller  1995
191,"Scarlet Letter, The (1995)",Drama|Romance,"Scarlet Letter, The",1995.0,(1995),"['Drama', 'Romance']",drama romance,,10533,114345,2.42,6,"scarlet letter, the drama romance  1995"
193,Showgirls (1995),Drama,Showgirls,1995.0,(1995),['Drama'],drama,,10802,114436,2.47,35,showgirls drama  1995
194,Smoke (1995),Comedy|Drama,Smoke,1995.0,(1995),"['Comedy', 'Drama']",comedy drama,,10149,114478,3.67,18,smoke comedy drama  1995
195,Something to Talk About (1995),Comedy|Drama|Romance,Something to Talk About,1995.0,(1995),"['Comedy', 'Drama', 'Romance']",comedy drama romance,,18402,114496,3.1,10,something to talk about comedy drama romance  1995
196,Species (1995),Horror|Sci-Fi,Species,1995.0,(1995),"['Horror', 'Sci-Fi']",horror scifi,,9348,114508,2.67,45,species horror scifi  1995
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,Strange Days,1995.0,(1995),"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",action crime drama mystery scifi thriller,,281,114558,3.25,28,strange days action crime drama mystery scifi thriller  1995
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",1964.0,(1964),"['Drama', 'Musical', 'Romance']",drama musical romance,made me cry,5967,58450,4.12,4,"umbrellas of cherbourg, the (parapluies de cherbourg, les) drama musical romance made me cry 1964"
201,Three Wishes (1995),Drama|Fantasy,Three Wishes,1995.0,(1995),"['Drama', 'Fantasy']",drama fantasy,,47939,114663,3.0,1,three wishes drama fantasy  1995
202,Total Eclipse (1995),Drama|Romance,Total Eclipse,1995.0,(1995),"['Drama', 'Romance']",drama romance,,36834,114702,3.0,1,total eclipse drama romance  1995
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,"To Wong Foo, Thanks for Everything! Julie Newmar",1995.0,(1995),['Comedy'],comedy,,9090,114682,3.43,22,"to wong foo, thanks for everything! julie newmar comedy  1995"
204,Under Siege 2: Dark Territory (1995),Action,Under Siege 2: Dark Territory,1995.0,(1995),['Action'],action,,3512,114781,2.72,30,under siege 2: dark territory action  1995
205,Unstrung Heroes (1995),Comedy|Drama,Unstrung Heroes,1995.0,(1995),"['Comedy', 'Drama']",comedy drama,,52856,114798,3.17,9,unstrung heroes comedy drama  1995
206,Unzipped (1995),Documentary,Unzipped,1995.0,(1995),['Documentary'],documentary,,77350,114805,3.0,2,unzipped documentary  1995
207,"Walk in the Clouds, A (1995)",Drama|Romance,"Walk in the Clouds, A",1995.0,(1995),"['Drama', 'Romance']",drama romance,,9560,114887,3.43,21,"walk in the clouds, a drama romance  1995"
208,Waterworld (1995),Action|Adventure|Sci-Fi,Waterworld,1995.0,(1995),"['Action', 'Adventure', 'Sci-Fi']",action adventure scifi,,9804,114898,2.91,115,waterworld action adventure scifi  1995
209,White Man's Burden (1995),Drama,White Man's Burden,1995.0,(1995),['Drama'],drama,,31611,114928,3.17,3,white man's burden drama  1995
210,Wild Bill (1995),Western,Wild Bill,1995.0,(1995),['Western'],western,,65796,114938,3.0,4,wild bill western  1995
211,"Browning Version, The (1994)",Drama,"Browning Version, The",1994.0,(1994),['Drama'],drama,,49805,109340,3.5,2,"browning version, the drama  1994"
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,Bushwhacked,1995.0,(1995),"['Adventure', 'Comedy', 'Crime', 'Mystery']",adventure comedy crime mystery,,26258,112602,3.0,3,bushwhacked adventure comedy crime mystery  1995
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,Burnt by the Sun (Utomlyonnye solntsem),1994.0,(1994),['Drama'],drama,,50797,111579,3.83,6,burnt by the sun (utomlyonnye solntsem) drama  1994
214,Before the Rain (Pred dozhdot) (1994),Drama|War,Before the Rain (Pred dozhdot),1994.0,(1994),"['Drama', 'War']",drama war,,19155,110882,4.0,2,before the rain (pred dozhdot) drama war  1994
215,Before Sunrise (1995),Drama|Romance,Before Sunrise,1995.0,(1995),"['Drama', 'Romance']",drama romance,generation x,76,112471,4.04,24,before sunrise drama romance generation x 1995
216,Billy Madison (1995),Comedy,Billy Madison,1995.0,(1995),['Comedy'],comedy,school adam sandler stop looking at me swan,11017,112508,3.33,49,billy madison comedy school adam sandler stop looking at me swan 1995
217,"Babysitter, The (1995)",Drama|Thriller,"Babysitter, The",1995.0,(1995),"['Drama', 'Thriller']",drama thriller,,37141,112438,2.33,6,"babysitter, the drama thriller  1995"
218,Boys on the Side (1995),Comedy|Drama,Boys on the Side,1995.0,(1995),"['Comedy', 'Drama']",comedy drama,,9382,112571,3.43,14,boys on the side comedy drama  1995
219,"Cure, The (1995)",Drama,"Cure, The",1995.0,(1995),['Drama'],drama,,6715,112757,3.0,1,"cure, the drama  1995"
220,Castle Freak (1995),Horror,Castle Freak,1995.0,(1995),['Horror'],horror,,18256,112643,3.0,1,castle freak horror  1995
222,Circle of Friends (1995),Drama|Romance,Circle of Friends,1995.0,(1995),"['Drama', 'Romance']",drama romance,ireland,22625,112679,3.75,16,circle of friends drama romance ireland 1995
223,Clerks (1994),Comedy,Clerks,1994.0,(1994),['Comedy'],comedy,cynical hilarious independent film quirky witty generation x,2292,109445,3.86,104,clerks comedy cynical hilarious independent film quirky witty generation x 1994
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,Don Juan DeMarco,1995.0,(1995),"['Comedy', 'Drama', 'Romance']",comedy drama romance,mental illness psychology,1909,112883,3.61,40,don juan demarco comedy drama romance mental illness psychology 1995
225,Disclosure (1994),Drama|Thriller,Disclosure,1994.0,(1994),"['Drama', 'Thriller']",drama thriller,,8984,109635,3.54,52,disclosure drama thriller  1994
227,Drop Zone (1994),Action|Thriller,Drop Zone,1994.0,(1994),"['Action', 'Thriller']",action thriller,,4954,109676,2.86,22,drop zone action thriller  1994
228,Destiny Turns on the Radio (1995),Comedy,Destiny Turns on the Radio,1995.0,(1995),['Comedy'],comedy,,62488,112854,2.33,3,destiny turns on the radio comedy  1995
229,Death and the Maiden (1994),Drama|Thriller,Death and the Maiden,1994.0,(1994),"['Drama', 'Thriller']",drama thriller,,10531,109579,3.43,7,death and the maiden drama thriller  1994
230,Dolores Claiborne (1995),Drama|Thriller,Dolores Claiborne,1995.0,(1995),"['Drama', 'Thriller']",drama thriller,stephen king,11929,109642,3.4,24,dolores claiborne drama thriller stephen king 1995
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,Dumb & Dumber (Dumb and Dumber),1994.0,(1994),"['Adventure', 'Comedy']",adventure comedy,,8467,109686,3.06,133,dumb & dumber (dumb and dumber) adventure comedy  1994
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,Eat Drink Man Woman (Yin shi nan nu),1994.0,(1994),"['Comedy', 'Drama', 'Romance']",comedy drama romance,in netflix queue,10451,111797,3.89,14,eat drink man woman (yin shi nan nu) comedy drama romance in netflix queue 1994
233,Exotica (1994),Drama,Exotica,1994.0,(1994),['Drama'],drama,,20156,109759,3.5,12,exotica drama  1994
234,Exit to Eden (1994),Comedy,Exit to Eden,1994.0,(1994),['Comedy'],comedy,,18395,109758,2.59,17,exit to eden comedy  1994
235,Ed Wood (1994),Comedy|Drama,Ed Wood,1994.0,(1994),"['Comedy', 'Drama']",comedy drama,movie business,522,109707,3.68,70,ed wood comedy drama movie business 1994
236,French Kiss (1995),Action|Comedy|Romance,French Kiss,1995.0,(1995),"['Action', 'Comedy', 'Romance']",action comedy romance,,397,113117,3.48,45,french kiss action comedy romance  1995
237,Forget Paris (1995),Comedy|Romance,Forget Paris,1995.0,(1995),"['Comedy', 'Romance']",comedy romance,basketball france infertility,10525,113097,3.34,22,forget paris comedy romance basketball france infertility 1995
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,Far From Home: The Adventures of Yellow Dog,1995.0,(1995),"['Adventure', 'Children']",adventure children,,27985,113028,4.0,2,far from home: the adventures of yellow dog adventure children  1995
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,"Goofy Movie, A",1995.0,(1995),"['Animation', 'Children', 'Comedy', 'Romance']",animation children comedy romance,,15789,113198,3.0,17,"goofy movie, a animation children comedy romance  1995"
240,Hideaway (1995),Thriller,Hideaway,1995.0,(1995),['Thriller'],thriller,,27303,113303,2.38,4,hideaway thriller  1995
241,Fluke (1995),Children|Drama,Fluke,1995.0,(1995),"['Children', 'Drama']",children drama,,21183,113089,4.0,1,fluke children drama  1995
242,Farinelli: il castrato (1994),Drama|Musical,Farinelli: il castrato,1994.0,(1994),"['Drama', 'Musical']",drama musical,,10954,109771,3.6,5,farinelli: il castrato drama musical  1994
243,Gordy (1995),Children|Comedy|Fantasy,Gordy,1995.0,(1995),"['Children', 'Comedy', 'Fantasy']",children comedy fantasy,,47867,113199,3.0,1,gordy children comedy fantasy  1995
246,Hoop Dreams (1994),Documentary,Hoop Dreams,1994.0,(1994),['Documentary'],documentary,basketball,14275,110057,4.29,29,hoop dreams documentary basketball 1994
247,Heavenly Creatures (1994),Crime|Drama,Heavenly Creatures,1994.0,(1994),"['Crime', 'Drama']",crime drama,australia,1024,110005,3.93,21,heavenly creatures crime drama australia 1994
248,Houseguest (1994),Comedy,Houseguest,1994.0,(1994),['Comedy'],comedy,bad sinbad,17207,110066,3.18,17,houseguest comedy bad sinbad 1994
249,Immortal Beloved (1994),Drama|Romance,Immortal Beloved,1994.0,(1994),"['Drama', 'Romance']",drama romance,beethoven,13701,110116,3.72,18,immortal beloved drama romance beethoven 1994
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,Heavyweights (Heavy Weights),1995.0,(1995),"['Children', 'Comedy']",children comedy,,14819,110006,2.5,6,heavyweights (heavy weights) children comedy  1995
251,"Hunted, The (1995)",Action,"Hunted, The",1995.0,(1995),['Action'],action,,32631,113360,3.0,3,"hunted, the action  1995"
252,I.Q. (1994),Comedy|Romance,I.Q.,1994.0,(1994),"['Comedy', 'Romance']",comedy romance,einstein,11777,110099,3.45,43,i.q. comedy romance einstein 1994
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,Interview with the Vampire: The Vampire Chronicles,1994.0,(1994),"['Drama', 'Horror']",drama horror,,628,110148,3.46,109,interview with the vampire: the vampire chronicles drama horror  1994
254,Jefferson in Paris (1995),Drama,Jefferson in Paris,1995.0,(1995),['Drama'],drama,,87729,113463,3.0,1,jefferson in paris drama  1995
255,"Jerky Boys, The (1995)",Comedy,"Jerky Boys, The",1995.0,(1995),['Comedy'],comedy,,18713,110189,2.07,7,"jerky boys, the comedy  1995"
256,Junior (1994),Comedy|Sci-Fi,Junior,1994.0,(1994),"['Comedy', 'Sci-Fi']",comedy scifi,,6280,110216,2.83,35,junior comedy scifi  1994
257,Just Cause (1995),Mystery|Thriller,Just Cause,1995.0,(1995),"['Mystery', 'Thriller']",mystery thriller,court,9061,113501,3.5,14,just cause mystery thriller court 1995
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,"Kid in King Arthur's Court, A",1995.0,(1995),"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Romance']",adventure children comedy fantasy romance,,37108,113538,2.6,10,"kid in king arthur's court, a adventure children comedy fantasy romance  1995"
259,Kiss of Death (1995),Crime|Drama|Thriller,Kiss of Death,1995.0,(1995),"['Crime', 'Drama', 'Thriller']",crime drama thriller,,6071,113552,3.2,5,kiss of death crime drama thriller  1995
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,Star Wars: Episode IV - A New Hope,1977.0,(1977),"['Action', 'Adventure', 'Sci-Fi']",action adventure scifi,classic space action action sci-fi epic great soundtrack classic sci-fi engrossing adventure epic classic nerd classic sci-fi space action space epic oldie but goodie sci-fi star wars robots and androids space classic sci-fi sci-fi space adventure star wars darth vader luke skywalker space opera,11,76759,4.23,251,star wars: episode iv - a new hope action adventure scifi classic space action action sci-fi epic great soundtrack classic sci-fi engrossing adventure epic classic nerd classic sci-fi space action space epic oldie but goodie sci-fi star wars robots and androids space classic sci-fi sci-fi space adventure star wars darth vader luke skywalker space opera 1977
261,Little Women (1994),Drama,Little Women,1994.0,(1994),['Drama'],drama,louisa may alcott,9587,110367,3.88,42,little women drama louisa may alcott 1994
262,"Little Princess, A (1995)",Children|Drama,"Little Princess, A",1995.0,(1995),"['Children', 'Drama']",children drama,england girl power india,19101,113670,3.9,21,"little princess, a children drama england girl power india 1995"
263,Ladybird Ladybird (1994),Drama,Ladybird Ladybird,1994.0,(1994),['Drama'],drama,,49980,110296,4.0,1,ladybird ladybird drama  1994
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,Like Water for Chocolate (Como agua para chocolate),1992.0,(1992),"['Drama', 'Fantasy', 'Romance']",drama fantasy romance,,18183,103994,3.94,33,like water for chocolate (como agua para chocolate) drama fantasy romance  1992
266,Legends of the Fall (1994),Drama|Romance|War|Western,Legends of the Fall,1994.0,(1994),"['Drama', 'Romance', 'War', 'Western']",drama romance war western,,4476,110322,3.4,68,legends of the fall drama romance war western  1994
267,Major Payne (1995),Comedy,Major Payne,1995.0,(1995),['Comedy'],comedy,,11008,110443,2.94,17,major payne comedy  1995
269,My Crazy Life (Mi vida loca) (1993),Drama,My Crazy Life (Mi vida loca),1993.0,(1993),['Drama'],drama,,32325,107566,3.0,2,my crazy life (mi vida loca) drama  1993
